row_id	pdf_page	block	row_in_block	h	k	l	Fcal2_raw	Fobs2_raw	sigma_Fobs2_raw	marker_raw	Fcal2_numeric	Fobs2_numeric	sigma_Fobs2_numeric	Fcal2_sign_status	Fobs2_sign_status
si-p08-R-r005	8	R	5	3	21	23	9264.85	12797.66	21713.75	o	9264.85	12797.66	21713.75	resolved	resolved
si-p08-R-r006	8	R	6	5	21	23	631.17	-6416.11	14610.59	o	631.17	-6416.11	14610.59	resolved	resolved
si-p08-R-r007	8	R	7	7	21	23	417.99	332.47	8556.59	o	417.99	332.47	8556.59	resolved	resolved
si-p08-R-r008	8	R	8	9	21	23	667.11	-5941.85	8560.17	o	667.11	-5941.85	8560.17	resolved	resolved
si-p08-R-r009	8	R	9	11	21	23	20623.79	10242.45	9344.65	o	20623.79	10242.45	9344.65	resolved	resolved
si-p08-R-r010	8	R	10	13	21	23	52795.91	36111.41	9505.35	o	52795.91	36111.41	9505.35	resolved	resolved
si-p08-R-r011	8	R	11	15	21	23	425.48	13973.35	17171.78	o	425.48	13973.35	17171.78	resolved	resolved
si-p08-R-r012	8	R	12	17	21	23	40276.44	28111.81	16070.78	o	40276.44	28111.81	16070.78	resolved	resolved
si-p08-R-r013	8	R	13	19	21	23	14550.45	28106.54	9673.44	o	14550.45	28106.54	9673.44	resolved	resolved
si-p08-R-r014	8	R	14	21	21	23	1955.79	-9989.62	9989.62	o	1955.79	-9989.62	9989.62	resolved	resolved
si-p08-R-r015	8	R	15	1	23	23	400686.41	401919.44	18338.09	o	400686.41	401919.44	18338.09	resolved	resolved
si-p08-R-r016	8	R	16	3	23	23	1852.61	-4540.39	12224.12	o	1852.61	-4540.39	12224.12	resolved	resolved
si-p08-R-r017	8	R	17	5	23	23	16497.61	2794.42	13040.63	o	16497.61	2794.42	13040.63	resolved	resolved
si-p08-R-r018	8	R	18	7	23	23	481.2	2328.38	12806.08	o	481.2	2328.38	12806.08	resolved	resolved
si-p08-R-r019	8	R	19	9	23	23	3361.6	15833.34	13039.22	o	3361.6	15833.34	13039.22	resolved	resolved
si-p08-R-r020	8	R	20	11	23	23	255389.13	233192.63	16331.65	o	255389.13	233192.63	16331.65	resolved	resolved
si-p08-R-r021	8	R	21	13	23	23	29838.81	42269.79	13158.36	o	29838.81	42269.79	13158.36	resolved	resolved
si-p08-R-r022	8	R	22	15	23	23	59048.67	43210.96	14791.89	o	59048.67	43210.96	14791.89	resolved	resolved
si-p08-R-r023	8	R	23	17	23	23	95738.09	100891.82	15028.92	o	95738.09	100891.82	15028.92	resolved	resolved
si-p08-R-r024	8	R	24	19	23	23	4980.93	3958.38	13505.04	o	4980.93	3958.38	13505.04	resolved	resolved
si-p08-R-r025	8	R	25	21	23	23	23306.04	23520.57	14321.93	o	23306.04	23520.57	14321.93	resolved	resolved
si-p08-R-r026	8	R	26	23	23	23	16491.92	14088.32	14903.34	o	16491.92	14088.32	14903.34	resolved	resolved
si-p08-R-r027	8	R	27	0	0	24	212468.81	225106.25	11667.93	o	212468.81	225106.25	11667.93	resolved	resolved
si-p08-R-r028	8	R	28	2	2	24	258368.44	243975.06	8827.5	o	258368.44	243975.06	8827.5	resolved	resolved
si-p08-R-r029	8	R	29	0	4	24	26310.21	42897.2	10888.11	o	26310.21	42897.2	10888.11	resolved	resolved
si-p08-R-r030	8	R	30	2	4	24	7200.38	7824.66	17289.43	o	7200.38	7824.66	17289.43	resolved	resolved
si-p08-R-r031	8	R	31	4	4	24	216618.67	237443.56	8658.21	o	216618.67	237443.56	8658.21	resolved	resolved
si-p08-R-r032	8	R	32	2	6	24	392177.97	398727.63	10455.08	o	392177.97	398727.63	10455.08	resolved	resolved
si-p08-R-r033	8	R	33	4	6	24	224.42	-6744.26	6744.26	o	224.42	-6744.26	6744.26	resolved	resolved
si-p08-R-r034	8	R	34	6	6	24	67148.86	82368.27	7490.76	o	67148.86	82368.27	7490.76	resolved	resolved
si-p08-R-r035	8	R	35	0	8	24	819477.88	799227.88	13155.03	o	819477.88	799227.88	13155.03	resolved	resolved
si-p08-R-r036	8	R	36	2	8	24	4520.62	18203.63	8615.36	o	4520.62	18203.63	8615.36	resolved	resolved
si-p08-R-r037	8	R	37	4	8	24	27947.81	29505.57	12634.93	o	27947.81	29505.57	12634.93	resolved	resolved
si-p08-R-r038	8	R	38	6	8	24	92.98	4953.94	6617.21	o	92.98	4953.94	6617.21	resolved	resolved
si-p08-R-r039	8	R	39	8	8	24	50059.57	52822.22	7328.67	o	50059.57	52822.22	7328.67	resolved	resolved
si-p08-R-r040	8	R	40	2	10	24	184462.53	186164.95	8862.88	o	184462.53	186164.95	8862.88	resolved	resolved
si-p08-R-r041	8	R	41	4	10	24	538.05	1887.18	6461.78	o	538.05	1887.18	6461.78	resolved	resolved
si-p08-R-r042	8	R	42	6	10	24	667.98	-6997.27	6997.27	o	667.98	-6997.27	6997.27	resolved	resolved
si-p08-R-r043	8	R	43	8	10	24	915.19	1562.76	9138.93	o	915.19	1562.76	9138.93	resolved	resolved
si-p08-R-r044	8	R	44	10	10	24	50549.96	42271.75	7658.06	o	50549.96	42271.75	7658.06	resolved	resolved
si-p08-R-r045	8	R	45	0	12	24	92364.73	112086.38	7860.47	o	92364.73	112086.38	7860.47	resolved	resolved
si-p09-L-r001	9	L	1	2	12	24	2131.87	7453.7	6913.57	o	2131.87	7453.7	6913.57	resolved	resolved
si-p09-L-r002	9	L	2	4	12	24	93215.38	90428.33	8195.34	o	93215.38	90428.33	8195.34	resolved	resolved
si-p09-L-r003	9	L	3	6	12	24	4232.87	-971.07	7243.07	o	4232.87	-971.07	7243.07	resolved	resolved
si-p09-L-r004	9	L	4	8	12	24	72914.45	64957.69	8143.99	o	72914.45	64957.69	8143.99	resolved	resolved
si-p09-L-r005	9	L	5	10	12	24	523.02	8023.15	15658.36	o	523.02	8023.15	15658.36	resolved	resolved
si-p09-L-r006	9	L	6	12	12	24	424823.13	425325.53	22612.18	o	424823.13	425325.53	22612.18	resolved	resolved
si-p09-L-r007	9	L	7	2	14	24	83932.43	102739.92	11301.41	o	83932.43	102739.92	11301.41	resolved	resolved
si-p09-L-r008	9	L	8	4	14	24	46.07	1208.7	6991.42	o	46.07	1208.7	6991.42	resolved	resolved
si-p09-L-r009	9	L	9	6	14	24	220792.13	233748.89	16273.19	o	220792.13	233748.89	16273.19	resolved	resolved
si-p09-L-r010	9	L	10	8	14	24	1844.34	174.63	7858.38	o	1844.34	174.63	7858.38	resolved	resolved
si-p09-L-r011	9	L	11	10	14	24	33733.45	33284.79	8068.55	o	33733.45	33284.79	8068.55	resolved	resolved
si-p09-L-r012	9	L	12	12	14	24	1518.1	-4703.37	13271.88	o	1518.1	-4703.37	13271.88	resolved	resolved
si-p09-L-r013	9	L	13	14	14	24	81589.5	80226.15	8895.64	o	81589.5	80226.15	8895.64	resolved	resolved
si-p09-L-r014	9	L	14	0	16	24	5395.85	16467.7	7200.2	o	5395.85	16467.7	7200.2	resolved	resolved
si-p09-L-r015	9	L	15	2	16	24	443.57	7540.36	7489.82	o	443.57	7540.36	7489.82	resolved	resolved
si-p09-L-r016	9	L	16	4	16	24	14478.45	14569.93	7615.28	o	14478.45	14569.93	7615.28	resolved	resolved
si-p09-L-r017	9	L	17	6	16	24	2153.41	5888.02	7367.46	o	2153.41	5888.02	7367.46	resolved	resolved
si-p09-L-r018	9	L	18	8	16	24	651683.25	655921.44	35417.89	o	651683.25	655921.44	35417.89	resolved	resolved
si-p09-L-r019	9	L	19	10	16	24	1568.01	6039.82	7861.37	o	1568.01	6039.82	7861.37	resolved	resolved
si-p09-L-r020	9	L	20	12	16	24	69	16015.69	9662.74	o	69.0	16015.69	9662.74	resolved	resolved
si-p09-L-r021	9	L	21	14	16	24	2548.8	6360.41	12689.88	o	2548.8	6360.41	12689.88	resolved	resolved
si-p09-L-r022	9	L	22	16	16	24	17159.31	20230.94	9015.05	o	17159.31	20230.94	9015.05	resolved	resolved
si-p09-L-r023	9	L	23	2	18	24	7943.08	5019.28	7771.64	o	7943.08	5019.28	7771.64	resolved	resolved
si-p09-L-r024	9	L	24	4	18	24	314.92	377.44	7819.15	o	314.92	377.44	7819.15	resolved	resolved
si-p09-L-r025	9	L	25	6	18	24	112940	118649.04	9805.68	o	112940.0	118649.04	9805.68	resolved	resolved
si-p09-L-r026	9	L	26	8	18	24	4234.44	1011.67	15076.74	o	4234.44	1011.67	15076.74	resolved	resolved
si-p09-L-r027	9	L	27	10	18	24	224348.59	208571.13	11119.59	o	224348.59	208571.13	11119.59	resolved	resolved
si-p09-L-r028	9	L	28	12	18	24	1274.51	-7218.02	8643.72	o	1274.51	-7218.02	8643.72	resolved	resolved
si-p09-L-r029	9	L	29	14	18	24	2634.43	9309.3	8767.01	o	2634.43	9309.3	8767.01	resolved	resolved
si-p09-L-r030	9	L	30	16	18	24	7950.17	-958.11	8972.35	o	7950.17	-958.11	8972.35	resolved	resolved
si-p09-L-r031	9	L	31	18	18	24	34372.26	41607.56	9789.42	o	34372.26	41607.56	9789.42	resolved	resolved
si-p09-L-r032	9	L	32	0	20	24	65658.99	62773.06	19103.29	o	65658.99	62773.06	19103.29	resolved	resolved
si-p09-L-r033	9	L	33	2	20	24	1449.01	-902.85	8062.45	o	1449.01	-902.85	8062.45	resolved	resolved
si-p09-L-r034	9	L	34	4	20	24	59558.76	56296.93	15258.5	o	59558.76	56296.93	15258.5	resolved	resolved
si-p09-L-r035	9	L	35	6	20	24	330.48	-4889.59	8479.01	o	330.48	-4889.59	8479.01	resolved	resolved
si-p09-L-r036	9	L	36	8	20	24	31321.39	42188.6	9024.78	o	31321.39	42188.6	9024.78	resolved	resolved
si-p09-L-r037	9	L	37	10	20	24	199.74	-8724.8	8724.8	o	199.74	-8724.8	8724.8	resolved	resolved
si-p09-L-r038	9	L	38	12	20	24	27489.26	27924.32	9013.54	o	27489.26	27924.32	9013.54	resolved	resolved
si-p09-L-r039	9	L	39	14	20	24	65.24	6456.75	9093.88	o	65.24	6456.75	9093.88	resolved	resolved
si-p09-L-r040	9	L	40	16	20	24	36.05	12228.03	13504.54	o	36.05	12228.03	13504.54	resolved	resolved
si-p09-L-r041	9	L	41	18	20	24	10.73	8968.29	15367.24	o	10.73	8968.29	15367.24	resolved	resolved
si-p09-L-r042	9	L	42	20	20	24	5220.87	435.97	11351.25	o	5220.87	435.97	11351.25	resolved	resolved
si-p09-L-r043	9	L	43	2	22	24	71787.09	73204.99	9500.52	o	71787.09	73204.99	9500.52	resolved	resolved
si-p09-L-r044	9	L	44	4	22	24	59.87	2323.76	8313.13	o	59.87	2323.76	8313.13	resolved	resolved
si-p09-L-r045	9	L	45	6	22	24	10353.25	10937.82	12166.76	o	10353.25	10937.82	12166.76	resolved	resolved
si-p09-R-r001	9	R	1	8	22	24	150.58	6577.91	10012	o	150.58	6577.91	10012.0	resolved	resolved
si-p09-R-r002	9	R	2	10	22	24	14271.17	9398.66	10769.93	o	14271.17	9398.66	10769.93	resolved	resolved
si-p09-R-r003	9	R	3	12	22	24	5335.19	10529.27	9176.6	o	5335.19	10529.27	9176.6	resolved	resolved
si-p09-R-r004	9	R	4	14	22	24	13431.32	16600.64	9298.79	o	13431.32	16600.64	9298.79	resolved	resolved
si-p09-R-r005	9	R	5	16	22	24	198.3	10409.85	9457.19	o	198.3	10409.85	9457.19	resolved	resolved
si-p09-R-r006	9	R	6	18	22	24	59636.04	62048.08	10377.02	o	59636.04	62048.08	10377.02	resolved	resolved
si-p09-R-r007	9	R	7	20	22	24	1.05	-2590.67	10083.98	o	1.05	-2590.67	10083.98	resolved	resolved
si-p09-R-r008	9	R	8	22	22	24	13455.3	3596	18628.79	o	13455.3	3596.0	18628.79	resolved	resolved
si-p09-R-r009	9	R	9	0	24	24	581793.06	607139.94	21754.58	o	581793.06	607139.94	21754.58	resolved	resolved
si-p09-R-r010	9	R	10	2	24	24	1042.38	4423.94	13038.97	o	1042.38	4423.94	13038.97	resolved	resolved
si-p09-R-r011	9	R	11	4	24	24	12274.39	3958.61	13505.86	o	12274.39	3958.61	13505.86	resolved	resolved
si-p09-R-r012	9	R	12	6	24	24	502.15	1513.45	13737.43	o	502.15	1513.45	13737.43	resolved	resolved
si-p09-R-r013	9	R	13	8	24	24	65187.9	50085.61	15025.68	o	65187.9	50085.61	15025.68	resolved	resolved
si-p09-R-r014	9	R	14	10	24	24	149.86	-1047.77	13038.88	o	149.86	-1047.77	13038.88	resolved	resolved
si-p09-R-r015	9	R	15	12	24	24	3480.55	-7450.98	13388.48	o	3480.55	-7450.98	13388.48	resolved	resolved
si-p09-R-r016	9	R	16	14	24	24	5209.92	10361.65	13970.77	o	5209.92	10361.65	13970.77	resolved	resolved
si-p09-R-r017	9	R	17	16	24	24	311397.91	319498.25	19370.6	o	311397.91	319498.25	19370.6	resolved	resolved
si-p09-R-r018	9	R	18	18	24	24	2151.36	-12224.13	14668.96	o	2151.36	-12224.13	14668.96	resolved	resolved
si-p09-R-r019	9	R	19	20	24	24	4049.09	-12689.99	14552.74	o	4049.09	-12689.99	14552.74	resolved	resolved
si-p09-R-r020	9	R	20	1	1	25	105162.81	117272.86	8624.18	o	105162.81	117272.86	8624.18	resolved	resolved
si-p09-R-r021	9	R	21	1	3	25	12204.06	12292.59	6811.32	o	12204.06	12292.59	6811.32	resolved	resolved
si-p09-R-r022	9	R	22	3	3	25	13889.56	13246.41	11177.73	o	13889.56	13246.41	11177.73	resolved	resolved
si-p09-R-r023	9	R	23	1	5	25	97561.91	96777.32	12002.82	o	97561.91	96777.32	12002.82	resolved	resolved
si-p09-R-r024	9	R	24	3	5	25	182838.38	183857.34	9097.17	o	182838.38	183857.34	9097.17	resolved	resolved
si-p09-R-r025	9	R	25	5	5	25	7862.65	6701.12	8732.06	o	7862.65	6701.12	8732.06	resolved	resolved
si-p09-R-r026	9	R	26	1	7	25	133930.03	142948.19	8241.66	o	133930.03	142948.19	8241.66	resolved	resolved
si-p09-R-r027	9	R	27	3	7	25	77253.05	75627.43	12291.46	o	77253.05	75627.43	12291.46	resolved	resolved
si-p09-R-r028	9	R	28	5	7	25	13174.06	20816.53	7079.02	o	13174.06	20816.53	7079.02	resolved	resolved
si-p09-R-r029	9	R	29	7	7	25	7050.53	18636.63	6831.56	o	7050.53	18636.63	6831.56	resolved	resolved
si-p09-R-r030	9	R	30	1	9	25	35181.14	46855.71	7119.92	o	35181.14	46855.71	7119.92	resolved	resolved
si-p09-R-r031	9	R	31	3	9	25	32171.28	25609.7	7451.95	o	32171.28	25609.7	7451.95	resolved	resolved
si-p09-R-r032	9	R	32	5	9	25	92885.19	84994.8	8238.09	o	92885.19	84994.8	8238.09	resolved	resolved
si-p09-R-r033	9	R	33	7	9	25	30646.55	29023.69	7493.31	o	30646.55	29023.69	7493.31	resolved	resolved
si-p09-R-r034	9	R	34	9	9	25	181418.55	179646.05	12477.69	o	181418.55	179646.05	12477.69	resolved	resolved
si-p09-R-r035	9	R	35	1	11	25	62072.27	64003.09	7674.74	o	62072.27	64003.09	7674.74	resolved	resolved
si-p09-R-r036	9	R	36	3	11	25	2498.62	2503.06	6997.39	o	2498.62	2503.06	6997.39	resolved	resolved
si-p09-R-r037	9	R	37	5	11	25	10365.92	7257.87	7572.86	o	10365.92	7257.87	7572.86	resolved	resolved
si-p09-R-r038	9	R	38	7	11	25	1797.53	11284.75	7149.22	o	1797.53	11284.75	7149.22	resolved	resolved
si-p09-R-r039	9	R	39	9	11	25	3049.78	-1334.92	7321.16	o	3049.78	-1334.92	7321.16	resolved	resolved
si-p09-R-r040	9	R	40	11	11	25	1466.73	-6694.15	8324.03	o	1466.73	-6694.15	8324.03	resolved	resolved
si-p09-R-r041	9	R	41	1	13	25	4313.29	-931.38	7244.47	o	4313.29	-931.38	7244.47	resolved	resolved
si-p09-R-r042	9	R	42	3	13	25	53546.46	36237.54	8112.22	o	53546.46	36237.54	8112.22	resolved	resolved
si-p09-R-r043	9	R	43	5	13	25	106853.03	117812.24	11769.71	o	106853.03	117812.24	11769.71	resolved	resolved
si-p09-R-r044	9	R	44	7	13	25	39785.7	30126.98	7943.87	o	39785.7	30126.98	7943.87	resolved	resolved
si-p09-R-r045	9	R	45	9	13	25	2644.96	4048.8	7742.01	o	2644.96	4048.8	7742.01	resolved	resolved
si-p10-L-r001	10	L	1	11	13	25	11632.85	9638.04	8026.72	o	11632.85	9638.04	8026.72	resolved	resolved
si-p10-L-r002	10	L	2	13	13	25	17770.11	17712.27	8228.34	o	17770.11	17712.27	8228.34	resolved	resolved
si-p10-L-r003	10	L	3	1	15	25	121730.67	128817.85	16199.83	o	121730.67	128817.85	16199.83	resolved	resolved
si-p10-L-r004	10	L	4	3	15	25	10265.79	2360.34	7694.68	o	10265.79	2360.34	7694.68	resolved	resolved
si-p10-L-r005	10	L	5	5	15	25	29081.81	44609.09	7982.04	o	29081.81	44609.09	7982.04	resolved	resolved
si-p10-L-r006	10	L	6	7	15	25	325602.69	326118.31	11186.03	o	325602.69	326118.31	11186.03	resolved	resolved
si-p10-L-r007	10	L	7	9	15	25	121012.32	124442.27	11246.16	o	121012.32	124442.27	11246.16	resolved	resolved
si-p10-L-r008	10	L	8	11	15	25	1417.24	-1657.98	8340.72	o	1417.24	-1657.98	8340.72	resolved	resolved
si-p10-L-r009	10	L	9	13	15	25	9.48	-8759.87	8759.87	o	9.48	-8759.87	8759.87	resolved	resolved
si-p10-L-r010	10	L	10	15	15	25	10596.89	16650.93	11060.71	o	10596.89	16650.93	11060.71	resolved	resolved
si-p10-L-r011	10	L	11	1	17	25	25550.96	28896.48	8397.33	o	25550.96	28896.48	8397.33	resolved	resolved
si-p10-L-r012	10	L	12	3	17	25	96559.88	87750.8	9186.14	o	96559.88	87750.8	9186.14	resolved	resolved
si-p10-L-r013	10	L	13	5	17	25	50752.74	53873.02	8688.3	o	50752.74	53873.02	8688.3	resolved	resolved
si-p10-L-r014	10	L	14	7	17	25	128881.14	125760.12	12004.31	o	128881.14	125760.12	12004.31	resolved	resolved
si-p10-L-r015	10	L	15	9	17	25	87479.8	79759.47	9364.38	o	87479.8	79759.47	9364.38	resolved	resolved
si-p10-L-r016	10	L	16	11	17	25	74766.66	84777.39	14969.08	o	74766.66	84777.39	14969.08	resolved	resolved
si-p10-L-r017	10	L	17	13	17	25	23295.09	20286.44	9489.91	o	23295.09	20286.44	9489.91	resolved	resolved
si-p10-L-r018	10	L	18	15	17	25	4984.48	19250.72	9127.91	o	4984.48	19250.72	9127.91	resolved	resolved
si-p10-L-r019	10	L	19	17	17	25	29191.13	21833.49	9880.71	o	29191.13	21833.49	9880.71	resolved	resolved
si-p10-L-r020	10	L	20	1	19	25	11742.33	26182.1	20549.9	o	11742.33	26182.1	20549.9	resolved	resolved
si-p10-L-r021	10	L	21	3	19	25	150.64	-873.14	8232.04	o	150.64	-873.14	8232.04	resolved	resolved
si-p10-L-r022	10	L	22	5	19	25	98141.2	100740.75	9915.21	o	98141.2	100740.75	9915.21	resolved	resolved
si-p10-L-r023	10	L	23	7	19	25	45444.11	31336.43	12345.02	o	45444.11	31336.43	12345.02	resolved	resolved
si-p10-L-r024	10	L	24	9	19	25	43072.55	26320.92	9426.59	o	43072.55	26320.92	9426.59	resolved	resolved
si-p10-L-r025	10	L	25	11	19	25	6434.44	668.4	9210.43	o	6434.44	668.4	9210.43	resolved	resolved
si-p10-L-r026	10	L	26	13	19	25	22612.23	28379.02	9217.13	o	22612.23	28379.02	9217.13	resolved	resolved
si-p10-L-r027	10	L	27	15	19	25	11144.72	-1060.85	9588.77	o	11144.72	-1060.85	9588.77	resolved	resolved
si-p10-L-r028	10	L	28	17	19	25	12102.99	15640.51	12283.3	o	12102.99	15640.51	12283.3	resolved	resolved
si-p10-L-r029	10	L	29	19	19	25	124.78	5888.54	19092.64	o	124.78	5888.54	19092.64	resolved	resolved
si-p10-L-r030	10	L	30	1	21	25	8478.68	28699.15	8397.25	o	8478.68	28699.15	8397.25	resolved	resolved
si-p10-L-r031	10	L	31	3	21	25	2832.57	6437.82	8849.35	o	2832.57	6437.82	8849.35	resolved	resolved
si-p10-L-r032	10	L	32	5	21	25	498.03	-4545.68	8962.75	o	498.03	-4545.68	8962.75	resolved	resolved
si-p10-L-r033	10	L	33	7	21	25	8278.61	15598.99	9014.39	o	8278.61	15598.99	9014.39	resolved	resolved
si-p10-L-r034	10	L	34	9	21	25	1917.28	-9545.04	9545.04	o	1917.28	-9545.04	9545.04	resolved	resolved
si-p10-L-r035	10	L	35	11	21	25	19854.2	24829.26	9496.4	o	19854.2	24829.26	9496.4	resolved	resolved
si-p10-L-r036	10	L	36	13	21	25	178.99	3463.84	12282.17	o	178.99	3463.84	12282.17	resolved	resolved
si-p10-L-r037	10	L	37	15	21	25	4463.73	18186.82	9425.73	o	4463.73	18186.82	9425.73	resolved	resolved
si-p10-L-r038	10	L	38	17	21	25	57147.21	55337.69	10241.17	o	57147.21	55337.69	10241.17	resolved	resolved
si-p10-L-r039	10	L	39	19	21	25	7469.48	19108.12	9627.79	o	7469.48	19108.12	9627.79	resolved	resolved
si-p10-L-r040	10	L	40	21	21	25	15526.34	22762.41	10291.21	o	15526.34	22762.41	10291.21	resolved	resolved
si-p10-L-r041	10	L	41	1	23	25	71904.65	63984.52	11939.76	o	71904.65	63984.52	11939.76	resolved	resolved
si-p10-L-r042	10	L	42	3	23	25	79.01	-963.95	9258.57	o	79.01	-963.95	9258.57	resolved	resolved
si-p10-L-r043	10	L	43	5	23	25	5247.87	16710.9	15367.88	o	5247.87	16710.9	15367.88	resolved	resolved
si-p10-L-r044	10	L	44	7	23	25	36667.32	31868.23	9428.13	o	36667.32	31868.23	9428.13	resolved	resolved
si-p10-L-r045	10	L	45	9	23	25	113804.3	112584.84	10980.81	o	113804.3	112584.84	10980.81	resolved	resolved
si-p10-R-r001	10	R	1	11	23	25	4391.06	21615.06	9954.12	o	4391.06	21615.06	9954.12	resolved	resolved
si-p10-R-r002	10	R	2	13	23	25	51.43	3482.07	9109.78	o	51.43	3482.07	9109.78	resolved	resolved
si-p10-R-r003	10	R	3	15	23	25	51537.46	47407.85	10497.74	o	51537.46	47407.85	10497.74	resolved	resolved
si-p10-R-r004	10	R	4	17	23	25	53090.94	60822.35	20963.61	o	53090.94	60822.35	20963.61	resolved	resolved
si-p10-R-r005	10	R	5	19	23	25	99.23	-6844.48	10710.5	o	99.23	-6844.48	10710.5	resolved	resolved
si-p10-R-r006	10	R	6	21	23	25	1332.26	97.72	10248.73	o	1332.26	97.72	10248.73	resolved	resolved
si-p10-R-r007	10	R	7	1	25	25	20171.72	43896.66	13972.41	o	20171.72	43896.66	13972.41	resolved	resolved
si-p10-R-r008	10	R	8	3	25	25	17737.75	15602.23	13739.27	o	17737.75	15602.23	13739.27	resolved	resolved
si-p10-R-r009	10	R	9	5	25	25	11661.39	19327.21	13971.48	o	11661.39	19327.21	13971.48	resolved	resolved
si-p10-R-r010	10	R	10	7	25	25	9466.81	0	13272.67	o	9466.81	0.0	13272.67	resolved	resolved
si-p10-R-r011	10	R	11	9	25	25	70788.93	59987.92	14793.14	o	70788.93	59987.92	14793.14	resolved	resolved
si-p10-R-r012	10	R	12	11	25	25	4172.11	18278.28	13272.12	o	4172.11	18278.28	13272.12	resolved	resolved
si-p10-R-r013	10	R	13	13	25	25	3329.62	2212.01	13388.45	o	3329.62	2212.01	13388.45	resolved	resolved
si-p10-R-r014	10	R	14	15	25	25	41546.54	22708.58	15022.6	o	41546.54	22708.58	15022.6	resolved	resolved
si-p10-R-r015	10	R	15	17	25	25	51638.99	47982.53	16188.28	o	51638.99	47982.53	16188.28	resolved	resolved
si-p10-R-r016	10	R	16	19	25	25	24243.15	10479.5	15137.05	o	24243.15	10479.5	15137.05	resolved	resolved
si-p10-R-r017	10	R	17	0	2	26	79180.22	89960.48	7785	o	79180.22	89960.48	7785.0	resolved	resolved
si-p10-R-r018	10	R	18	2	2	26	241820.41	237456.5	9323.14	o	241820.41	237456.5	9323.14	resolved	resolved
si-p10-R-r019	10	R	19	2	4	26	65356.14	66218.09	7451.65	o	65356.14	66218.09	7451.65	resolved	resolved
si-p10-R-r020	10	R	20	4	4	26	167870.02	156694.97	8531.28	o	167870.02	156694.97	8531.28	resolved	resolved
si-p10-R-r021	10	R	21	0	6	26	85808.44	97260.48	7990.4	o	85808.44	97260.48	7990.4	resolved	resolved
si-p10-R-r022	10	R	22	2	6	26	366.51	-9384.73	11176.21	o	366.51	-9384.73	11176.21	resolved	resolved
si-p10-R-r023	10	R	23	4	6	26	35233.36	31050.29	7728.89	o	35233.36	31050.29	7728.89	resolved	resolved
si-p10-R-r024	10	R	24	6	6	26	216566.06	194438.89	9362.19	o	216566.06	194438.89	9362.19	resolved	resolved
si-p10-R-r025	10	R	25	2	8	26	141825.44	152602.08	8626.54	o	141825.44	152602.08	8626.54	resolved	resolved
si-p10-R-r026	10	R	26	4	8	26	64.94	-7199.85	7199.85	o	64.94	-7199.85	7199.85	resolved	resolved
si-p10-R-r027	10	R	27	6	8	26	21867.77	29168.03	7451.16	o	21867.77	29168.03	7451.16	resolved	resolved
si-p10-R-r028	10	R	28	8	8	26	229.22	999.32	9138.87	o	229.22	999.32	9138.87	resolved	resolved
si-p10-R-r029	10	R	29	0	10	26	80719.46	76088.52	8189.26	o	80719.46	76088.52	8189.26	resolved	resolved
si-p10-R-r030	10	R	30	2	10	26	44145.88	55687.07	7617.42	o	44145.88	55687.07	7617.42	resolved	resolved
si-p10-R-r031	10	R	31	4	10	26	1944.42	4989.74	7038.15	o	1944.42	4989.74	7038.15	resolved	resolved
si-p10-R-r032	10	R	32	6	10	26	213890.45	219256.69	10136.13	o	213890.45	219256.69	10136.13	resolved	resolved
si-p10-R-r033	10	R	33	8	10	26	40343.78	33955.36	11354.93	o	40343.78	33955.36	11354.93	resolved	resolved
si-p10-R-r034	10	R	34	10	10	26	180033.31	182812.88	9675.18	o	180033.31	182812.88	9675.18	resolved	resolved
si-p10-R-r035	10	R	35	2	12	26	18451.28	31724.31	7157.39	o	18451.28	31724.31	7157.39	resolved	resolved
si-p10-R-r036	10	R	36	4	12	26	70355.94	63733.93	8110.88	o	70355.94	63733.93	8110.88	resolved	resolved
si-p10-R-r037	10	R	37	6	12	26	8466.1	8897.3	7655.04	o	8466.1	8897.3	7655.04	resolved	resolved
si-p10-R-r038	10	R	38	8	12	26	4170.1	6370.08	7650.76	o	4170.1	6370.08	7650.76	resolved	resolved
si-p10-R-r039	10	R	39	10	12	26	963.52	8677.04	7572.19	o	963.52	8677.04	7572.19	resolved	resolved
si-p10-R-r040	10	R	40	12	12	26	57123.19	57779.5	8893.79	o	57123.19	57779.5	8893.79	resolved	resolved
si-p10-R-r041	10	R	41	0	14	26	190000.97	198422.48	10203.81	o	190000.97	198422.48	10203.81	resolved	resolved
si-p10-R-r042	10	R	42	2	14	26	189814.77	191874.67	20349.21	o	189814.77	191874.67	20349.21	resolved	resolved
si-p10-R-r043	10	R	43	4	14	26	83003.16	87918.66	9669.81	o	83003.16	87918.66	9669.81	resolved	resolved
si-p10-R-r044	10	R	44	6	14	26	37846.52	47774.69	9840.62	o	37846.52	47774.69	9840.62	resolved	resolved
si-p10-R-r045	10	R	45	8	14	26	228297.75	232804.56	10640.26	o	228297.75	232804.56	10640.26	resolved	resolved
si-p11-L-r001	11	L	1	10	14	26	3139.77	232.84	10012.26	o	3139.77	232.84	10012.26	resolved	resolved
si-p11-L-r002	11	L	2	12	14	26	579.45	-5689.84	8477.83	o	579.45	-5689.84	8477.83	resolved	resolved
si-p11-L-r003	11	L	3	14	14	26	97299.35	104617.57	9432.95	o	97299.35	104617.57	9432.95	resolved	resolved
